,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
3471,Lung,Female,,34.6,,Black or African American,GA,,2014
3472,Lung,Female,,34.6,,Black or African American,GA,,2015
3473,Lung,Female,,36.897702185987846,,Black or African American,GA,,2016
3474,Lung,Female,,43.03776324618482,,Black or African American,GA,,2017
3475,Lung,Female,,30.84283176226114,,Black or African American,GA,,2018
3476,Lung,Female,,34.73511862261012,,Black or African American,GA,,2019
3477,Lung,Female,,5.155799628545118,,Black or African American,GA,,2020
3478,Lung,Female,,13.606028139803385,,Black or African American,GA,,2021
3479,Lung,Female,,26.027401751586275,,Black or African American,GA,,2022
3480,Lung,Female,,0.0,,Black or African American,GA,,2023
3481,Lung,Female,,18.316561503048998,,Black or African American,GA,,2024
3482,Lung,Female,,0.0,,Black or African American,GA,,2025
3483,Lung,Female,,52.7,,Black or African American,OH,,1999
3484,Lung,Female,,51.7,,Black or African American,OH,,2000
3485,Lung,Female,,47.0,,Black or African American,OH,,2001
3486,Lung,Female,,54.7,,Black or African American,OH,,2002
3487,Lung,Female,,60.9,,Black or African American,OH,,2003
3488,Lung,Female,,58.3,,Black or African American,OH,,2004
3489,Lung,Female,,59.1,,Black or African American,OH,,2005
3490,Lung,Female,,60.9,,Black or African American,OH,,2006
3491,Lung,Female,,61.0,,Black or African American,OH,,2007
3492,Lung,Female,,59.4,,Black or African American,OH,,2008
3493,Lung,Female,,61.9,,Black or African American,OH,,2009
3494,Lung,Female,,63.6,,Black or African American,OH,,2010
3495,Lung,Female,,58.3,,Black or African American,OH,,2011
3496,Lung,Female,,60.4,,Black or African American,OH,,2012
3497,Lung,Female,,63.3,,Black or African American,OH,,2013
3498,Lung,Female,,60.5,,Black or African American,OH,,2014
3499,Lung,Female,,64.9,,Black or African American,OH,,2015
3500,Lung,Female,,64.86476691949808,,Black or African American,OH,,2016
3501,Lung,Female,,37.38348363191663,,Black or African American,OH,,2017
3502,Lung,Female,,61.289770945539026,,Black or African American,OH,,2018
3503,Lung,Female,,0.0,,Black or African American,OH,,2019
3504,Lung,Female,,28.318470454025974,,Black or African American,OH,,2020
3505,Lung,Female,,29.4866673147396,,Black or African American,OH,,2021
3506,Lung,Female,,0.0,,Black or African American,OH,,2022
3507,Lung,Female,,63.19817653576558,,Black or African American,OH,,2023
3508,Lung,Female,,0.0,,Black or African American,OH,,2024
3509,Lung,Female,,0.0,,Black or African American,OH,,2025
3510,Larynx,Male,7.7,,,Black or African American,CA,,1999
3511,Larynx,Male,6.6,,,Black or African American,CA,,2000
3512,Larynx,Male,6.3,,,Black or African American,CA,,2001
3513,Larynx,Male,6.2,,,Black or African American,CA,,2002
3514,Larynx,Male,6.5,,,Black or African American,CA,,2003
3515,Larynx,Male,5.0,,,Black or African American,CA,,2004
3516,Larynx,Male,5.0,,,Black or African American,CA,,2005
3517,Larynx,Male,6.3,,,Black or African American,CA,,2006
3518,Larynx,Male,4.5,,,Black or African American,CA,,2007
3519,Larynx,Male,4.0,,,Black or African American,CA,,2008
3520,Larynx,Male,5.9,,,Black or African American,CA,,2009
3521,Larynx,Male,5.7,,,Black or African American,CA,,2010
3522,Larynx,Male,4.5,,,Black or African American,CA,,2011
3523,Larynx,Male,4.6,,,Black or African American,CA,,2012
3524,Larynx,Male,4.2,,,Black or African American,CA,,2013
3525,Larynx,Male,4.1,,,Black or African American,CA,,2014
3526,Larynx,Male,4.5,,,Black or African American,CA,,2015
3527,Larynx,Male,3.92932936842063,,,Black or African American,CA,,2016
3528,Larynx,Male,0.37845850986786667,,,Black or African American,CA,,2017
3529,Larynx,Male,5.671898337893009,,,Black or African American,CA,,2018
3530,Larynx,Male,1.3591041429192272,,,Black or African American,CA,,2019
3531,Larynx,Male,0.0,,,Black or African American,CA,,2020
3532,Larynx,Male,6.433026862068505,,,Black or African American,CA,,2021
3533,Larynx,Male,0.0,,,Black or African American,CA,,2022
3534,Larynx,Male,0.0,,,Black or African American,CA,,2023
3535,Larynx,Male,11.0013207065057,,,Black or African American,CA,,2024
3536,Larynx,Male,0.0,,,Black or African American,CA,,2025
3537,Larynx,Female,1.3,,,White,MN,,1999
3538,Larynx,Female,1.3,,,White,MN,,2000
3539,Larynx,Female,1.3,,,White,MN,,2001
3540,Larynx,Female,1.2,,,White,MN,,2002
3541,Larynx,Female,1.3,,,White,MN,,2003
3542,Larynx,Female,1.3,,,White,MN,,2004
3543,Larynx,Female,1.5,,,White,MN,,2005
3544,Larynx,Female,1.4,,,White,MN,,2006
3545,Larynx,Female,1.6,,,White,MN,,2007
3546,Larynx,Female,1.6,,,White,MN,,2008
3547,Larynx,Female,0.9,,,White,MN,,2009
3548,Larynx,Female,1.3,,,White,MN,,2010
3549,Larynx,Female,1.5,,,White,MN,,2011
3550,Larynx,Female,1.2,,,White,MN,,2012
3551,Larynx,Female,1.3,,,White,MN,,2013
3552,Larynx,Female,1.3,,,White,MN,,2014
3553,Larynx,Female,1.5,,,White,MN,,2015
3554,Larynx,Female,1.4900760363771028,,,White,MN,,2016
3555,Larynx,Female,0.7133536478635436,,,White,MN,,2017
3556,Larynx,Female,1.4792569050575404,,,White,MN,,2018
3557,Larynx,Female,0.4365989502220794,,,White,MN,,2019
3558,Larynx,Female,0.5986650989531175,,,White,MN,,2020
3559,Larynx,Female,0.6308079140831091,,,White,MN,,2021
3560,Larynx,Female,0.0,,,White,MN,,2022
3561,Larynx,Female,0.8728929400983612,,,White,MN,,2023
3562,Larynx,Female,0.0,,,White,MN,,2024
3563,Larynx,Female,0.015639197508583447,,,White,MN,,2025
3564,Lung,Male,,86.6,,White,GA,,1999
3565,Lung,Male,,91.4,,White,GA,,2000
3566,Lung,Male,,88.7,,White,GA,,2001
3567,Lung,Male,,91.4,,White,GA,,2002
3568,Lung,Male,,89.2,,White,GA,,2003
3569,Lung,Male,,86.5,,White,GA,,2004
3570,Lung,Male,,86.8,,White,GA,,2005
3571,Lung,Male,,88.5,,White,GA,,2006
3572,Lung,Male,,88.0,,White,GA,,2007
3573,Lung,Male,,86.8,,White,GA,,2008
3574,Lung,Male,,89.7,,White,GA,,2009
3575,Lung,Male,,83.4,,White,GA,,2010
3576,Lung,Male,,86.1,,White,GA,,2011
3577,Lung,Male,,90.4,,White,GA,,2012
3578,Lung,Male,,90.0,,White,GA,,2013
3579,Lung,Male,,89.0,,White,GA,,2014
3580,Lung,Male,,85.2,,White,GA,,2015
3581,Lung,Male,,82.55197645216593,,White,GA,,2016
3582,Lung,Male,,65.21826667203611,,White,GA,,2017
3583,Lung,Male,,103.24567418274694,,White,GA,,2018
3584,Lung,Male,,81.15954941166743,,White,GA,,2019
3585,Lung,Male,,94.35188682376676,,White,GA,,2020
3586,Lung,Male,,44.09588935150138,,White,GA,,2021
3587,Lung,Male,,15.153652245428034,,White,GA,,2022
3588,Lung,Male,,56.78203547709488,,White,GA,,2023
3589,Lung,Male,,42.55061492711126,,White,GA,,2024
3590,Lung,Male,,42.387058096939604,,White,GA,,2025
3591,Nasal,Male,,,0.6,White,CA,,1999
3592,Nasal,Male,,,0.8,White,CA,,2000
3593,Nasal,Male,,,0.7,White,CA,,2001
3594,Nasal,Male,,,0.8,White,CA,,2002
3595,Nasal,Male,,,0.7,White,CA,,2003
3596,Nasal,Male,,,0.7,White,CA,,2004
3597,Nasal,Male,,,0.7,White,CA,,2005
3598,Nasal,Male,,,0.8,White,CA,,2006
3599,Nasal,Male,,,0.9,White,CA,,2007
3600,Nasal,Male,,,0.7,White,CA,,2008
3601,Nasal,Male,,,0.7,White,CA,,2009
3602,Nasal,Male,,,0.7,White,CA,,2010
3603,Nasal,Male,,,0.8,White,CA,,2011
3604,Nasal,Male,,,0.8,White,CA,,2012
3605,Nasal,Male,,,1.0,White,CA,,2013
3606,Nasal,Male,,,0.8,White,CA,,2014
3607,Nasal,Male,,,0.8,White,CA,,2015
3608,Nasal,Male,,,0.7427668206954962,White,CA,,2016
3609,Nasal,Male,,,0.7636307987382202,White,CA,,2017
3610,Nasal,Male,,,0.8256159675047878,White,CA,,2018
3611,Nasal,Male,,,1.0494357832383714,White,CA,,2019
3612,Nasal,Male,,,0.6812981010758916,White,CA,,2020
3613,Nasal,Male,,,0.6705389122483659,White,CA,,2021
3614,Nasal,Male,,,0.10028684533669152,White,CA,,2022
3615,Nasal,Male,,,0.7357274423302381,White,CA,,2023
3616,Nasal,Male,,,0.17732150763129484,White,CA,,2024
3617,Nasal,Male,,,0.8794484632450605,White,CA,,2025
3618,Larynx,Male,7.8,,,White,IL,,1999
3619,Larynx,Male,8.1,,,White,IL,,2000
3620,Larynx,Male,7.2,,,White,IL,,2001
3621,Larynx,Male,7.8,,,White,IL,,2002
3622,Larynx,Male,6.9,,,White,IL,,2003
3623,Larynx,Male,7.0,,,White,IL,,2004
3624,Larynx,Male,7.2,,,White,IL,,2005
3625,Larynx,Male,7.2,,,White,IL,,2006
3626,Larynx,Male,7.2,,,White,IL,,2007
3627,Larynx,Male,7.5,,,White,IL,,2008
3628,Larynx,Male,6.9,,,White,IL,,2009
3629,Larynx,Male,7.1,,,White,IL,,2010
3630,Larynx,Male,7.4,,,White,IL,,2011
3631,Larynx,Male,6.7,,,White,IL,,2012
3632,Larynx,Male,6.7,,,White,IL,,2013
3633,Larynx,Male,7.0,,,White,IL,,2014
3634,Larynx,Male,6.9,,,White,IL,,2015
3635,Larynx,Male,6.7768978216172675,,,White,IL,,2016
3636,Larynx,Male,4.508339930907546,,,White,IL,,2017
3637,Larynx,Male,5.159574589138502,,,White,IL,,2018
3638,Larynx,Male,1.4657649187044983,,,White,IL,,2019
3639,Larynx,Male,3.876556830001337,,,White,IL,,2020
3640,Larynx,Male,3.175237462976603,,,White,IL,,2021
3641,Larynx,Male,0.12710611481949294,,,White,IL,,2022
3642,Larynx,Male,2.4743036570542105,,,White,IL,,2023
3643,Larynx,Male,0.6906490635238759,,,White,IL,,2024
3644,Larynx,Male,0.0,,,White,IL,,2025
3645,Larynx,Female,3.2,,,White,FL,,1999
3646,Larynx,Female,3.0,,,White,FL,,2000
3647,Larynx,Female,2.9,,,White,FL,,2001
3648,Larynx,Female,2.4,,,White,FL,,2002
3649,Larynx,Female,2.4,,,White,FL,,2003
3650,Larynx,Female,2.5,,,White,FL,,2004
3651,Larynx,Female,2.4,,,White,FL,,2005
3652,Larynx,Female,2.5,,,White,FL,,2006
3653,Larynx,Female,2.2,,,White,FL,,2007
3654,Larynx,Female,2.3,,,White,FL,,2008
3655,Larynx,Female,2.1,,,White,FL,,2009
3656,Larynx,Female,2.2,,,White,FL,,2010
3657,Larynx,Female,2.3,,,White,FL,,2011
3658,Larynx,Female,2.4,,,White,FL,,2012
3659,Larynx,Female,2.0,,,White,FL,,2013
3660,Larynx,Female,2.3,,,White,FL,,2014
3661,Larynx,Female,1.8,,,White,FL,,2015
3662,Larynx,Female,2.2069463515844707,,,White,FL,,2016
3663,Larynx,Female,1.9008315497739143,,,White,FL,,2017
3664,Larynx,Female,0.6727012117838083,,,White,FL,,2018
3665,Larynx,Female,1.816638929506444,,,White,FL,,2019
3666,Larynx,Female,0.0,,,White,FL,,2020
3667,Larynx,Female,2.6958504947874675,,,White,FL,,2021
3668,Larynx,Female,0.0,,,White,FL,,2022
3669,Larynx,Female,5.614251031200667,,,White,FL,,2023
3670,Larynx,Female,0.0,,,White,FL,,2024
3671,Larynx,Female,13.998349967993825,,,White,FL,,2025
3672,Nasal,Female,,,0.5,White,CA,,1999
3673,Nasal,Female,,,0.5,White,CA,,2000
3674,Nasal,Female,,,0.6,White,CA,,2001
3675,Nasal,Female,,,0.5,White,CA,,2002
3676,Nasal,Female,,,0.4,White,CA,,2003
3677,Nasal,Female,,,0.6,White,CA,,2004
3678,Nasal,Female,,,0.7,White,CA,,2005
3679,Nasal,Female,,,0.5,White,CA,,2006
3680,Nasal,Female,,,0.6,White,CA,,2007
3681,Nasal,Female,,,0.6,White,CA,,2008
3682,Nasal,Female,,,0.6,White,CA,,2009
3683,Nasal,Female,,,0.6,White,CA,,2010
3684,Nasal,Female,,,0.5,White,CA,,2011
3685,Nasal,Female,,,0.6,White,CA,,2012
3686,Nasal,Female,,,0.6,White,CA,,2013
3687,Nasal,Female,,,0.5,White,CA,,2014
3688,Nasal,Female,,,0.5,White,CA,,2015
3689,Nasal,Female,,,0.5425030437986607,White,CA,,2016
3690,Nasal,Female,,,0.3300224080360368,White,CA,,2017
3691,Nasal,Female,,,0.4695246623796866,White,CA,,2018
3692,Nasal,Female,,,0.046573108366535186,White,CA,,2019
3693,Nasal,Female,,,0.0916487135298483,White,CA,,2020
3694,Nasal,Female,,,0.11720639866693687,White,CA,,2021
3695,Nasal,Female,,,0.0,White,CA,,2022
3696,Nasal,Female,,,0.1273523668611504,White,CA,,2023
3697,Nasal,Female,,,0.0,White,CA,,2024
3698,Nasal,Female,,,0.0,White,CA,,2025
3699,Larynx,Female,2.2,,,White,WI,,1999
3700,Larynx,Female,2.0,,,White,WI,,2000
3701,Larynx,Female,2.0,,,White,WI,,2001
3702,Larynx,Female,1.2,,,White,WI,,2002
3703,Larynx,Female,1.4,,,White,WI,,2003
3704,Larynx,Female,1.8,,,White,WI,,2004
3705,Larynx,Female,1.4,,,White,WI,,2005
3706,Larynx,Female,1.7,,,White,WI,,2006
3707,Larynx,Female,1.8,,,White,WI,,2007
3708,Larynx,Female,1.5,,,White,WI,,2008
3709,Larynx,Female,1.2,,,White,WI,,2009
3710,Larynx,Female,1.6,,,White,WI,,2010
3711,Larynx,Female,1.8,,,White,WI,,2011
3712,Larynx,Female,1.6,,,White,WI,,2012
3713,Larynx,Female,1.8,,,White,WI,,2013
3714,Larynx,Female,1.8,,,White,WI,,2014
3715,Larynx,Female,1.9,,,White,WI,,2015
3716,Larynx,Female,1.8985222635071288,,,White,WI,,2016
3717,Larynx,Female,0.9056174226534528,,,White,WI,,2017
3718,Larynx,Female,1.5400571734417676,,,White,WI,,2018
3719,Larynx,Female,0.3716174283964497,,,White,WI,,2019
3720,Larynx,Female,0.5574468173138889,,,White,WI,,2020
3721,Larynx,Female,0.9091601030514692,,,White,WI,,2021
3722,Larynx,Female,0.0,,,White,WI,,2022
3723,Larynx,Female,0.477402978298197,,,White,WI,,2023
3724,Larynx,Female,0.4441471530830313,,,White,WI,,2024
3725,Larynx,Female,0.0,,,White,WI,,2025
3726,Lung,Male,,111.6,,White,SC,,1999
3727,Lung,Male,,102.9,,White,SC,,2000
3728,Lung,Male,,107.2,,White,SC,,2001
3729,Lung,Male,,107.9,,White,SC,,2002
3730,Lung,Male,,107.8,,White,SC,,2003
3731,Lung,Male,,104.7,,White,SC,,2004
3732,Lung,Male,,108.2,,White,SC,,2005
3733,Lung,Male,,106.7,,White,SC,,2006
3734,Lung,Male,,109.1,,White,SC,,2007
3735,Lung,Male,,106.0,,White,SC,,2008
3736,Lung,Male,,106.5,,White,SC,,2009
3737,Lung,Male,,102.9,,White,SC,,2010
3738,Lung,Male,,103.7,,White,SC,,2011
3739,Lung,Male,,104.9,,White,SC,,2012
3740,Lung,Male,,100.8,,White,SC,,2013
3741,Lung,Male,,106.4,,White,SC,,2014
3742,Lung,Male,,102.1,,White,SC,,2015
3743,Lung,Male,,104.6206356882521,,White,SC,,2016
3744,Lung,Male,,95.35861411579252,,White,SC,,2017
3745,Lung,Male,,18.19383030035806,,White,SC,,2018
3746,Lung,Male,,68.31085215130554,,White,SC,,2019
3747,Lung,Male,,0.0,,White,SC,,2020
3748,Lung,Male,,76.88346400941572,,White,SC,,2021
3749,Lung,Male,,0.0,,White,SC,,2022
3750,Lung,Male,,103.79400095582106,,White,SC,,2023
3751,Lung,Male,,0.0,,White,SC,,2024
3752,Lung,Male,,165.4484224251049,,White,SC,,2025
3753,Lung,Female,,39.0,,White,CO,,1999
3754,Lung,Female,,40.9,,White,CO,,2000
3755,Lung,Female,,44.2,,White,CO,,2001
3756,Lung,Female,,44.7,,White,CO,,2002
3757,Lung,Female,,45.2,,White,CO,,2003
3758,Lung,Female,,46.1,,White,CO,,2004
3759,Lung,Female,,45.5,,White,CO,,2005
3760,Lung,Female,,44.0,,White,CO,,2006
3761,Lung,Female,,47.8,,White,CO,,2007
3762,Lung,Female,,48.5,,White,CO,,2008
3763,Lung,Female,,47.0,,White,CO,,2009
3764,Lung,Female,,46.0,,White,CO,,2010
3765,Lung,Female,,45.7,,White,CO,,2011
3766,Lung,Female,,48.3,,White,CO,,2012
3767,Lung,Female,,47.0,,White,CO,,2013
3768,Lung,Female,,46.2,,White,CO,,2014
3769,Lung,Female,,45.0,,White,CO,,2015
3770,Lung,Female,,46.959609091095594,,White,CO,,2016
3771,Lung,Female,,28.363559254569623,,White,CO,,2017
3772,Lung,Female,,44.19204591008399,,White,CO,,2018
3773,Lung,Female,,31.21320399096,,White,CO,,2019
3774,Lung,Female,,12.686281771262731,,White,CO,,2020
3775,Lung,Female,,7.02248326340904,,White,CO,,2021
3776,Lung,Female,,20.29198163734072,,White,CO,,2022
3777,Lung,Female,,11.86206489776464,,White,CO,,2023
3778,Lung,Female,,0.0,,White,CO,,2024
3779,Lung,Female,,3.6879135915792007,,White,CO,,2025
3780,Larynx,Male,8.4,,,White,IA,,1999
3781,Larynx,Male,7.9,,,White,IA,,2000
3782,Larynx,Male,7.1,,,White,IA,,2001
3783,Larynx,Male,7.5,,,White,IA,,2002
3784,Larynx,Male,7.8,,,White,IA,,2003
3785,Larynx,Male,7.9,,,White,IA,,2004
3786,Larynx,Male,8.0,,,White,IA,,2005
3787,Larynx,Male,8.0,,,White,IA,,2006
3788,Larynx,Male,7.9,,,White,IA,,2007
3789,Larynx,Male,8.5,,,White,IA,,2008
3790,Larynx,Male,8.1,,,White,IA,,2009
3791,Larynx,Male,9.0,,,White,IA,,2010
3792,Larynx,Male,7.7,,,White,IA,,2011
3793,Larynx,Male,9.6,,,White,IA,,2012
3794,Larynx,Male,8.1,,,White,IA,,2013
3795,Larynx,Male,8.0,,,White,IA,,2014
3796,Larynx,Male,6.6,,,White,IA,,2015
3797,Larynx,Male,9.950809086359069,,,White,IA,,2016
3798,Larynx,Male,6.707283729560295,,,White,IA,,2017
3799,Larynx,Male,8.256905085910619,,,White,IA,,2018
3800,Larynx,Male,7.334501087238718,,,White,IA,,2019
3801,Larynx,Male,4.3189054269987315,,,White,IA,,2020
3802,Larynx,Male,4.365605995489105,,,White,IA,,2021
3803,Larynx,Male,5.008671948728044,,,White,IA,,2022
3804,Larynx,Male,2.3126717675654422,,,White,IA,,2023
3805,Larynx,Male,2.7121240933492308,,,White,IA,,2024
3806,Larynx,Male,2.902303838345412,,,White,IA,,2025
3807,Lung,Female,,95.9,,White,FL,,1999
3808,Lung,Female,,97.5,,White,FL,,2000
3809,Lung,Female,,95.4,,White,FL,,2001
3810,Lung,Female,,95.6,,White,FL,,2002
3811,Lung,Female,,94.8,,White,FL,,2003
3812,Lung,Female,,96.3,,White,FL,,2004
3813,Lung,Female,,93.8,,White,FL,,2005
3814,Lung,Female,,91.9,,White,FL,,2006
3815,Lung,Female,,91.7,,White,FL,,2007
3816,Lung,Female,,94.3,,White,FL,,2008
3817,Lung,Female,,93.3,,White,FL,,2009
3818,Lung,Female,,93.0,,White,FL,,2010
3819,Lung,Female,,90.7,,White,FL,,2011
3820,Lung,Female,,93.6,,White,FL,,2012
3821,Lung,Female,,90.1,,White,FL,,2013
3822,Lung,Female,,88.5,,White,FL,,2014
3823,Lung,Female,,86.1,,White,FL,,2015
3824,Lung,Female,,90.92686216143206,,White,FL,,2016
3825,Lung,Female,,11.228095678613307,,White,FL,,2017
3826,Lung,Female,,51.466513007470255,,White,FL,,2018
3827,Lung,Female,,96.62826239570938,,White,FL,,2019
3828,Lung,Female,,0.0,,White,FL,,2020
3829,Lung,Female,,0.0,,White,FL,,2021
3830,Lung,Female,,83.00073844130979,,White,FL,,2022
3831,Lung,Female,,73.94685614264455,,White,FL,,2023
3832,Lung,Female,,0.0,,White,FL,,2024
3833,Lung,Female,,0.0,,White,FL,,2025
3834,Nasal,Male,,,0.7,White,IN,,1999
3835,Nasal,Male,,,0.9,White,IN,,2000
3836,Nasal,Male,,,0.9,White,IN,,2001
3837,Nasal,Male,,,0.6,White,IN,,2002
3838,Nasal,Male,,,0.8,White,IN,,2003
3839,Nasal,Male,,,0.8,White,IN,,2004
3840,Nasal,Male,,,1.2,White,IN,,2005
3841,Nasal,Male,,,0.9,White,IN,,2006
3842,Nasal,Male,,,1.0,White,IN,,2007
3843,Nasal,Male,,,1.1,White,IN,,2008
3844,Nasal,Male,,,0.8,White,IN,,2009
3845,Nasal,Male,,,0.7,White,IN,,2010
3846,Nasal,Male,,,0.8,White,IN,,2011
3847,Nasal,Male,,,0.6,White,IN,,2012
3848,Nasal,Male,,,1.0,White,IN,,2013
3849,Nasal,Male,,,1.0,White,IN,,2014
3850,Nasal,Male,,,1.1,White,IN,,2015
3851,Nasal,Male,,,1.0408505230539098,White,IN,,2016
3852,Nasal,Male,,,0.4485388888264396,White,IN,,2017
3853,Nasal,Male,,,0.2274523597462147,White,IN,,2018
3854,Nasal,Male,,,0.33893494069759644,White,IN,,2019
3855,Nasal,Male,,,0.5819157942354725,White,IN,,2020
3856,Nasal,Male,,,0.4960502920097021,White,IN,,2021
3857,Nasal,Male,,,0.2998154560984989,White,IN,,2022
3858,Nasal,Male,,,0.1227940035701682,White,IN,,2023
3859,Nasal,Male,,,0.06087590728716912,White,IN,,2024
3860,Nasal,Male,,,0.12924456537537501,White,IN,,2025
3861,Lung,Male,,128.8,,White,KY,,1999
3862,Lung,Male,,128.2,,White,KY,,2000
3863,Lung,Male,,134.5,,White,KY,,2001
3864,Lung,Male,,130.3,,White,KY,,2002
3865,Lung,Male,,128.0,,White,KY,,2003
3866,Lung,Male,,133.0,,White,KY,,2004
3867,Lung,Male,,126.3,,White,KY,,2005
3868,Lung,Male,,130.7,,White,KY,,2006
3869,Lung,Male,,128.1,,White,KY,,2007
3870,Lung,Male,,130.9,,White,KY,,2008
3871,Lung,Male,,129.5,,White,KY,,2009
3872,Lung,Male,,132.0,,White,KY,,2010
3873,Lung,Male,,124.8,,White,KY,,2011
3874,Lung,Male,,126.7,,White,KY,,2012
3875,Lung,Male,,131.5,,White,KY,,2013
3876,Lung,Male,,130.8,,White,KY,,2014
3877,Lung,Male,,125.1,,White,KY,,2015
3878,Lung,Male,,125.12809509611078,,White,KY,,2016
3879,Lung,Male,,164.8195095323024,,White,KY,,2017
3880,Lung,Male,,156.34551194472004,,White,KY,,2018
3881,Lung,Male,,186.48860569329426,,White,KY,,2019
3882,Lung,Male,,68.2634562438471,,White,KY,,2020
3883,Lung,Male,,145.39703381357697,,White,KY,,2021
3884,Lung,Male,,17.59511036292207,,White,KY,,2022
3885,Lung,Male,,220.91195859237862,,White,KY,,2023
3886,Lung,Male,,0.0,,White,KY,,2024
3887,Lung,Male,,258.0317973838596,,White,KY,,2025
3888,Larynx,Female,2.0,,,White,MA,,1999
3889,Larynx,Female,2.2,,,White,MA,,2000
3890,Larynx,Female,2.0,,,White,MA,,2001
3891,Larynx,Female,1.7,,,White,MA,,2002
3892,Larynx,Female,2.4,,,White,MA,,2003
3893,Larynx,Female,2.0,,,White,MA,,2004
3894,Larynx,Female,1.6,,,White,MA,,2005
3895,Larynx,Female,2.1,,,White,MA,,2006
3896,Larynx,Female,2.0,,,White,MA,,2007
3897,Larynx,Female,2.2,,,White,MA,,2008
3898,Larynx,Female,2.5,,,White,MA,,2009
3899,Larynx,Female,2.0,,,White,MA,,2010
3900,Larynx,Female,1.7,,,White,MA,,2011
3901,Larynx,Female,2.5,,,White,MA,,2012
3902,Larynx,Female,1.8,,,White,MA,,2013
3903,Larynx,Female,1.9,,,White,MA,,2014
3904,Larynx,Female,2.1,,,White,MA,,2015
3905,Larynx,Female,1.8290910996673508,,,White,MA,,2016
3906,Larynx,Female,1.6832961772092965,,,White,MA,,2017
3907,Larynx,Female,2.365428899461496,,,White,MA,,2018
3908,Larynx,Female,0.7999066342970289,,,White,MA,,2019
3909,Larynx,Female,1.9823402415997258,,,White,MA,,2020
3910,Larynx,Female,0.9376056168237024,,,White,MA,,2021
3911,Larynx,Female,0.2683246521008684,,,White,MA,,2022
3912,Larynx,Female,1.58834790025424,,,White,MA,,2023
3913,Larynx,Female,0.0,,,White,MA,,2024
3914,Larynx,Female,0.7463251664541154,,,White,MA,,2025
3915,Larynx,Male,9.1,,,Black or African American,PA,,1999
3916,Larynx,Male,9.6,,,Black or African American,PA,,2000
3917,Larynx,Male,9.5,,,Black or African American,PA,,2001
